,ENTREZID,SYMBOL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,newPadj
14342,23550,PSD4,21.3146430662812,-0.501028667919275,0.479731593675474,-1.04439372875285,0.296303263891519,0.383529060861955,1
14343,22944,KIN,274.160744824913,-0.153106227135114,0.146606663432366,-1.04433334441,0.296331190805876,0.383538466577444,1
14344,285955,SPDYE1,8.20569678003849,0.768869267987344,0.736464513469408,1.04400042897557,0.296485191161432,0.383695095890458,1
14345,85416,ZIC5,56.6938147372472,0.302395297027434,0.289655557589889,1.04398237528583,0.296493543985597,0.383695095890458,1
14346,9563,H6PD,15.747163752094,0.539057876868758,0.516590281282418,1.04349209886521,0.296720438290977,0.383961955697316,1
14347,90668,CARMIL3,3.03181974865961,1.20946235574615,1.16049457759552,1.0421956113333,0.297320997351317,0.384712273982704,1
14348,57573,ZNF471,1.58085887446068,1.73362956897188,1.66375951458964,1.04199528463672,0.297413865125915,0.384798205714976,1
14349,51016,EMC9,274.410569382169,0.162023700697432,0.155498526657721,1.04196293161076,0.297428865212465,0.384798205714976,1
14350,100,ADA,185.352276338138,0.18051739198214,0.173360390420539,1.04128394925877,0.297743783779862,0.385178787602046,1
14351,150197,LINC00896,1.09027600699567,2.28192382348098,2.19272403703117,1.04067989630404,0.298024136586673,0.385460884246847,1
14352,26,AOC1,1.09027600699567,2.28192382348098,2.19272403703117,1.04067989630404,0.298024136586673,0.385460884246847,1
14353,6004,RGS16,1.09027600699567,2.28192382348098,2.19272403703117,1.04067989630404,0.298024136586673,0.385460884246847,1
14354,347273,CAVIN4,35.726896250085,0.365899747784046,0.351728394302356,1.04029061546139,0.298204902863336,0.385637088861132,1
14355,2066,ERBB4,5.30955721353292,0.943608439120983,0.907090489704439,1.04025833125915,0.298219897628834,0.385637088861132,1
14356,55005,RMND1,178.030455816766,0.177318451220723,0.170457155953177,1.04025231577506,0.298222691644603,0.385637088861132,1
14357,54436,SH3TC1,7.11095128661435,0.824118334944623,0.792495727165969,1.03990255933838,0.298385173303447,0.385820321599581,1
14358,79595,SAP130,392.137238154582,-0.12641648152626,0.121586525191056,-1.03972443761851,0.298467943638735,0.385900467036459,1
14359,139378,ADGRG4,1.08855129259561,2.280067795773,2.19371131991129,1.03936546941154,0.298634797044515,0.386062421471753,1
14360,346562,GNAT3,1.08855129259561,2.280067795773,2.19371131991129,1.03936546941154,0.298634797044515,0.386062421471753,1
14361,128710,SLX4IP,17.1402796068706,0.57106071913341,0.54959275134545,1.03906159194313,0.298776092174339,0.386218186416296,1
14362,55621,TRMT1,268.093456454584,-0.157197234126598,0.151323876227649,-1.03881316052276,0.298891639482989,0.386340648611768,1
14363,84302,PGAP4,2.43035975840077,-1.6327206296941,1.57224089569045,-1.03846721845834,0.29905258940019,0.386521776065246,1
14364,9358,ITGBL1,112.656531701688,-0.220636604153367,0.212477455108929,-1.03840006950504,0.299083837224952,0.386535251618213,1
14365,4793,NFKBIB,811.154244784097,0.102835018241316,0.0990897595625119,1.03779662697073,0.299364747517156,0.386871366022171,1
14366,7738,ZNF184,81.7366870011224,-0.249214635104202,0.240246805974707,-1.03732756859393,0.29958322180376,0.387126752719268,1
14367,144100,PLEKHA7,7.43433824806729,0.788649311908547,0.760597262310767,1.03688160737334,0.299791036683815,0.387368330549059,1
14368,729830,FHIP1A,7.47542502588629,0.796647747614555,0.768610660305017,1.03647761962918,0.299979375184354,0.387584710531901,1
14369,1690,COCH,129.550817604631,0.197613153839604,0.190794341589663,1.03573906958208,0.300323890058788,0.388002832142205,1
14370,23305,ACSL6,2.07954960512959,1.47027441278273,1.42024702634218,1.03522442611226,0.300564114051823,0.388286166545445,1
14371,57584,ARHGAP21,455.134545199963,-0.126277488148105,0.122021544822521,-1.03487862190054,0.300725599586788,0.388467749685417,1
14372,399715,LINC02649,13.0705730039302,0.583119495810424,0.563846642445253,1.034181020005,0.301051545436823,0.388861737370525,1
14373,55277,FGGY,40.5258845432526,0.351495229321396,0.339959665717995,1.03393215362486,0.301167882100605,0.388984941439896,1
14374,170082,TCEANC,3.04078996906355,1.20003530581982,1.1607336396971,1.03385933238997,0.301201929240931,0.389001851567319,1
14375,55251,PCMTD2,449.849141827255,-0.122841705010324,0.118824055419584,-1.03381175281851,0.301224176174473,0.389003520452377,1
14376,85446,ZFHX2,59.1544681773308,0.298833711273562,0.289261403285573,1.03309224071812,0.301560734168139,0.389411064906604,1
14377,283932,FBXL19-AS1,24.4902552174169,-0.450199715924188,0.435861087389454,-1.03289724398343,0.301651988675946,0.389477695101811,1
14378,10218,ANGPTL7,1.57975693919586,1.73669957737279,1.68146758085927,1.03284749414277,0.301675273533125,0.389477695101811,1
14379,441461,STX17-DT,1.57975693919586,1.73669957737279,1.68146758085927,1.03284749414277,0.301675273533125,0.389477695101811,1
14380,122525,C14orf28,46.2711177882988,0.328804684094824,0.318473177321729,1.03244074386415,0.301865693339237,0.389696434711377,1
14381,170575,GIMAP1,0.724073310331514,2.65647153990541,2.57374048081592,1.03214428949078,0.302004528599197,0.389821448262794,1
14382,92949,ADAMTSL1,0.724073310331514,2.65647153990541,2.57374048081592,1.03214428949078,0.302004528599197,0.389821448262794,1
14383,10295,BCKDK,248.559587133767,0.163309429007622,0.158285514683936,1.03173957095011,0.302194134637771,0.390039068025834,1
14384,5071,PRKN,0.721817860373412,2.65651692369682,2.57605859448736,1.03123311301289,0.302431515979643,0.390265175799313,1
14385,55118,CRTAC1,0.721817860373412,2.65651692369682,2.57605859448736,1.03123311301289,0.302431515979643,0.390265175799313,1
14386,5884,RAD17,7.46711319839698,-0.818347800985448,0.793563806066938,-1.03123125667909,0.302432386287918,0.390265175799313,1
14387,10311,VPS26C,263.293653266726,-0.154116414088329,0.149494291545064,-1.03091838822402,0.302579092764655,0.390371271742418,1
14388,10021,HCN4,0.720715925108595,2.65653912815399,2.5771953390386,1.03078687436436,0.302640774774665,0.390371271742418,1
14389,100616169,MIR378D2,0.720715925108595,2.65653912815399,2.5771953390386,1.03078687436436,0.302640774774665,0.390371271742418,1
14390,1135,CHRNA2,0.720715925108595,2.65653912815399,2.5771953390386,1.03078687436436,0.302640774774665,0.390371271742418,1
14391,1183,CLCN4,0.720715925108595,2.65653912815399,2.5771953390386,1.03078687436436,0.302640774774665,0.390371271742418,1
14392,388698,FLG2,0.720715925108595,2.65653912815399,2.5771953390386,1.03078687436436,0.302640774774665,0.390371271742418,1
14393,574040,SNORA6,10.3468661813451,0.645663183059723,0.626519558530438,1.03055550982987,0.302749308573277,0.3904841356461,1
14394,50484,RRM2B,290.396845803252,-0.13928996361358,0.13517795250136,-1.03041924393831,0.302813243423046,0.390539464423053,1
14395,741,ZNHIT2,35.0347672946632,0.399921498416951,0.388199824307831,1.03019494954698,0.302918500080755,0.390648074713382,1
14396,134266,GRPEL2,250.862642224734,-0.155734149819177,0.15118741801693,-1.03007348006788,0.302975513315391,0.390694458820986,1
14397,2185,PTK2B,20.7908891489215,-0.492551257736394,0.478457386285104,-1.02945690014469,0.303265022907362,0.391040625495052,1
14398,85456,TNKS1BP1,748.213087253284,0.097399820325725,0.0946446476949424,1.02911070723897,0.303427655272365,0.391223155471329,1
14399,404744,NPSR1-AS1,1.58397668161881,1.72897629140466,1.68045961193745,1.02887107736631,0.303540261053311,0.391314965075072,1
14400,4313,MMP2,2.08151389759444,1.46902779364492,1.42782912692552,1.02885405959473,0.303548259023155,0.391314965075072,1
14401,26818,SNORD33,9.51520005540943,-0.7335761301722,0.713023504716672,-1.02882461141824,0.303562099334524,0.391314965075072,1
14402,53345,TM6SF2,7.60154135787717,0.825922277253882,0.802982983061728,1.02856759691804,0.30368291105619,0.39144351901452,1
14403,401010,NOC2LP2,60.8446619277915,-0.285947517355841,0.27810011583421,-1.02821790094582,0.303847339741264,0.391628272926253,1
14404,57585,CRAMP1,249.766619144429,-0.158168739494888,0.153929052758161,-1.02754312237202,0.304164790931046,0.392010217914741,1
14405,11187,PKP3,16.2180412644529,-0.547250352690531,0.533003659874843,-1.02672907127698,0.304548056255514,0.392476925812382,1
14406,56776,FMN2,2.32451186583791,-1.54788898859452,1.50838509881635,-1.02618952534679,0.304802257745009,0.392758488695257,1
14407,8082,SSPN,20.431414529082,0.46698864267876,0.455076766726923,1.02617553086155,0.304808852975251,0.392758488695257,1
14408,130814,SLC66A3,82.7217240911655,0.238377174290834,0.23231162706616,1.02610952926151,0.304839959057979,0.392771307603576,1
14409,474170,LRRC37A2,2.32532264360947,-1.54718501826112,1.50816593695792,-1.0258718754661,0.304951981044508,0.392888373663005,1
14410,3823,KLRC3,51.6818399992431,0.313780739394734,0.305959469455705,1.02556309158512,0.305097572156148,0.393048669639607,1
14411,284751,LINC01270,13.2593196402773,0.592077104448257,0.577491215340755,1.02525733503824,0.305241781321326,0.393207163170432,1
14412,84725,PLEKHA8,117.646497959284,-0.211168970465414,0.206092766802902,-1.02463067356152,0.305537485638768,0.393557112100831,1
14413,146845,CFAP52,5.95713579176881,0.867922985362138,0.847091493432149,1.02459178505687,0.305555842313578,0.393557112100831,1
14414,91734,IDI2,97.3243286673345,0.233309894681029,0.227806170750889,1.02415967887085,0.305759860101684,0.393792565764372,1
14415,1846,DUSP4,43.4802671611209,-0.32948333220519,0.321844488808558,-1.02373457884866,0.30596065807083,0.394023840196107,1
14416,1793,DOCK1,324.720426425617,0.139156323574191,0.135936602694088,1.02368545937071,0.305983865517431,0.39402639285971,1
14417,7559,ZNF12,208.311250595018,-0.173148852383186,0.169158313272547,-1.02359055865146,0.306028706501547,0.394056801518673,1
14418,113655,MFSD3,26.8664887496936,-0.432135699205757,0.422277832987848,-1.02334450318682,0.306144989019605,0.394179191022329,1
14419,3820,KLRB1,0.824379862024771,-2.3155246108118,2.26338517003025,-1.0230360441837,0.306290803979944,0.394339585622005,1
14420,6927,HNF1A,15.8991835219937,-0.569101684972123,0.556318159884664,-1.02297880243584,0.306317868402465,0.394347081069581,1
14421,26791,SNORD58A,5.48393168784851,0.897934353617189,0.87802646564633,1.02267344863711,0.306462269251494,0.394505621412158,1
14422,55246,CCDC25,523.228421417743,0.150025806236027,0.146738976616601,1.02239915866398,0.306592018566699,0.39464528031287,1
14423,100130827,SBK3,2.62358732018919,1.34477492458296,1.3164127855389,1.02154501943131,0.306996291161377,0.395138261743036,1
14424,24146,CLDN15,363.569518636982,0.133179225223546,0.130408773265159,1.02124436791346,0.3071386764856,0.395258713180086,1
14425,340113,LINC02120,6.13474659037136,0.904735683865768,0.885944768445541,1.02121003034218,0.307154941171988,0.395258713180086,1
14426,84182,MINDY4,0.906622899170266,-2.45409407607296,2.40322304310985,-1.02116783671368,0.307174927820068,0.395258713180086,1
14427,51765,STK26,608.258525645185,0.113422931562318,0.111071808125844,1.02116759847657,0.307175040672759,0.395258713180086,1
14428,3743,KCNA7,3.0379117399702,1.2006804452653,1.17656212530905,1.0204989770089,0.307491874182269,0.395638976456865,1
14429,3987,LIMS1,532.888647161621,-0.111976499765676,0.109850386067526,-1.01935463109655,0.308034636663031,0.396309861737647,1
14430,85027,SMIM3,67.9622065761462,-0.274777749042906,0.269627468448465,-1.0191014684968,0.308154797085963,0.396430902545375,1
14431,55644,OSGEP,193.556576828804,-0.178189975277157,0.174856092366047,-1.01906643838369,0.308171426127576,0.396430902545375,1
14432,112479,ERI2,58.1272020638031,0.295840630181512,0.290532259732226,1.01827119113788,0.308549095311865,0.396889232633693,1
14433,22920,KIFAP3,231.792739214472,-0.158598612810789,0.155795763828257,-1.0179905339764,0.30868245465052,0.397033263225404,1
14434,221749,PXDC1,164.843510423118,-0.18750211484702,0.184313808512401,-1.01729824998112,0.309011568870284,0.397429040079531,1
14435,100130449,LOC100130449,1.03883703129439,2.26275862608747,2.22504642806187,1.01694894881742,0.309177715867618,0.397587636281966,1
14436,338588,LINC00705,1.03883703129439,2.26275862608747,2.22504642806187,1.01694894881742,0.309177715867618,0.397587636281966,1
14437,100874195,DIAPH3-AS1,6.76953344435877,-0.872596630480039,0.858123706918001,-1.01686577756256,0.309217285428115,0.397610977813086,1
14438,100499484,SUGT1P4-STRA6LP,16.8992284087267,-0.535405273517564,0.526593410642708,-1.01673371275972,0.309280123461622,0.397664234100398,1
14439,196993,CT62,10.2737813632399,0.673689254580412,0.662696162099708,1.01658843540888,0.309349257932228,0.397725578243221,1
14440,140462,ASB9,3.6185253329326,1.1748320893132,1.15593760222138,1.01634559430847,0.309464843762469,0.397846631551695,1
14441,5608,MAP2K6,3.49561885167705,1.11711045115878,1.09952406764086,1.01599454167079,0.309631985807695,0.398027108920601,1
14442,125206,SLC5A10,96.8542399038224,-0.241389797661898,0.237597578028124,-1.01596068303914,0.309648109622459,0.398027108920601,1
14443,283576,ZDHHC22,3.36092694714266,1.22692107924678,1.20812631898131,1.01555694960881,0.309840414207477,0.398246725011951,1
14444,26036,ZNF451,501.443724788505,0.11197569809868,0.110318029909335,1.01502626715422,0.310093306569361,0.398544180500805,1
14445,8455,ATRN,722.529636521115,-0.104414706362669,0.102874051762833,-1.01497612443017,0.310117208717944,0.39854730790169,1
14446,133015,PACRGL,45.1505773018865,-0.324646920255222,0.31994447045779,-1.01469770610726,0.310249947931962,0.398690297203997,1
14447,29919,RMC1,181.806353007118,-0.166032141351977,0.163634916721317,-1.01464983561389,0.310272774532052,0.398692032007545,1
14448,440184,CCDC196,1.04190325902406,2.25312322907913,2.22258051909907,1.01374200381835,0.310705875585599,0.399220921537311,1
14449,6596,HLTF,460.259429711871,-0.134889807569369,0.133106888083612,-1.01339464479582,0.310871696299113,0.399406337469495,1
14450,632,BGLAP,1.04104090182403,2.25217033091247,2.22311248108242,1.01307079604713,0.311026346369825,0.399577376748057,1
14451,388566,ZNF470,9.38943334140489,0.689454791642068,0.680884573844511,1.0125868878908,0.31125752544909,0.399846702818968,1
14452,5998,RGS3,55.7652817876797,-0.288204778279409,0.28472083276503,-1.01223635615471,0.311425056924893,0.400034234483374,1
14453,101410541,LINC00678,1.13413785505109,2.33210281118753,2.30713602235588,1.01082155043731,0.312101846724092,0.400848116963196,1
14454,254439,C11orf86,1.13413785505109,2.33210281118753,2.30713602235588,1.01082155043731,0.312101846724092,0.400848116963196,1
14455,10100,TSPAN2,7.57454703272358,0.748587109612228,0.741233858306185,1.00992028524283,0.312533483095115,0.401374720178327,1
14456,23158,TBC1D9,134.893815121817,0.192777221979211,0.190966491358178,1.00948192852136,0.312743564163547,0.401616735274771,1
14457,599,BCL2L2,202.268692810042,-0.166971787052918,0.165448483564137,-1.00920711665629,0.312875314297128,0.401758133403326,1
14458,2823,GPM6A,11.1133771989199,0.631452825037069,0.625891722865544,1.0088850866186,0.313029748240784,0.401928637871207,1
14459,5523,PPP2R3A,63.6287465095998,0.263338688118008,0.261052849141252,1.00875623071832,0.31309155692121,0.401967770974587,1
14460,767811,H2BW4P,0.819920541537034,-2.30859122914895,2.28860877366761,-1.00873126753303,0.313103532013172,0.401967770974587,1
14461,114294,LACTB,102.848239079234,-0.220251196222987,0.21844128369207,-1.00828557908252,0.313317384014682,0.402214502236952,1
14462,64852,TUT1,222.213576992964,-0.152284559179441,0.151054506331797,-1.00814310593914,0.313385766318946,0.402274468672723,1
14463,23074,UHRF1BP1L,98.644961357105,-0.225984014316737,0.224190755080085,-1.00799880992421,0.313455033552082,0.402335562667555,1
14464,55791,LRIF1,325.705326421361,-0.143636325271755,0.142539719890887,-1.0076933319478,0.313601707118629,0.402495996332289,1
14465,84514,GHDC,186.038480756306,0.176933606180586,0.175637314524322,1.00738050259863,0.313751957206632,0.402660997828132,1
14466,445328,ARHGEF35,10.6971965441039,-0.666242567905759,0.661750609434669,-1.00678799294938,0.314036665881788,0.402998525192141,1
14467,100302161,MIR1205,1.54174750438626,1.68559294220089,1.67439314593439,1.0066888689157,0.314084312871095,0.403031809230594,1
14468,100131244,ANKRD63,1.04641415894026,2.23182445608017,2.21870984341641,1.0059109183216,0.314458423640393,0.403483976808146,1
14469,100847051,MIR5194,2.86827662835588,1.30496311171107,1.29768360407002,1.00560961671876,0.3146033960659,0.403642093065683,1
14470,100128292,DLG5-AS1,15.2169387789965,0.526543690741526,0.523679988783909,1.00546841968177,0.314671348681245,0.403701376428378,1
14471,100287639,MTHFD2P1,1.04555180174023,2.23086679909153,2.21923903492164,1.00523952759793,0.31478152599201,0.403768909262158,1
14472,3671,ISLR,1.04555180174023,2.23086679909153,2.21923903492164,1.00523952759793,0.31478152599201,0.403768909262158,1
14473,429,ASCL1,9.40443318114442,-0.765599000784659,0.761620669961509,-1.00522350689793,0.314789238512778,0.403768909262158,1
14474,85407,NKD1,6.11079475504011,0.837181744901966,0.833253081717897,1.00471484987006,0.315034175527948,0.404055163361948,1
14475,221687,RNF182,159.311360503771,-0.184828747134651,0.184012992759283,-1.00443313465607,0.315169885612026,0.404201295785951,1
14476,644128,RPL23AP53,19.8972225574619,-0.482973484642078,0.480979011397742,-1.00414669496396,0.315307910987174,0.404350377146027,1
14477,283234,CCDC88B,72.7851934232526,-0.256997009877463,0.255973848635795,-1.00399713192234,0.315379996019787,0.40441488195837,1
14478,6275,S100A4,6.54258045949943,0.804140742785479,0.801016805491847,1.00389996473509,0.315426833576657,0.404447005008776,1
14479,114826,SMYD4,188.962228996012,-0.162547172974292,0.162001537864712,-1.00336808598715,0.315683296361297,0.404747890990477,1
14480,51186,TCEAL9,412.477255316718,-0.143124374731112,0.142675341522526,-1.00314723766415,0.315789825848714,0.404856514299415,1
14481,28957,MRPS28,22.4783094578083,-0.44761853097011,0.446499549391829,-1.00250612028569,0.316099212109546,0.405225175996244,1
14482,84162,KIAA1109,283.018540038001,0.147318672385318,0.146983077672721,1.00228322006799,0.316206824449745,0.405335139420319,1
14483,4151,MB,7.70852444605577,0.771158809249028,0.76962684031019,1.00199053470929,0.316348164353991,0.405488318930296,1
14484,5829,PXN,3496.00890140077,-0.0707690202955351,0.0706747818202059,-1.0013334102052,0.316665645615701,0.405867235929983,1
14485,4603,MYBL1,213.261612896696,-0.164363403286873,0.164202759800986,-1.0009783239093,0.316837287967036,0.406059193221958,1
14486,54509,RHOF,17.5802613079663,0.498152655337205,0.497765739024263,1.00077730603496,0.316934483453835,0.40615571937298,1
14487,389058,SP5,0.81876702684375,-2.30678344679731,2.30586883325275,-1.00039664595461,0.317118592513659,0.40636360539957,1
14488,78998,RHPN1-AS1,3.81787751977674,-1.15624237939908,1.15631317950943,-0.999938770817801,0.317340140109222,0.406619434082524,1
14489,150696,PROM2,4.57063649518506,0.957895792125964,0.95906289294019,0.998783082086882,0.317899783212895,0.407308411592531,1
14490,1819,DRG2,506.363043621985,0.123042238269354,0.123203790778309,0.998688737514214,0.317945498176951,0.407338870128152,1
14491,100287932,TIMM23,1.99580607337693,1.41584716081118,1.418266097897,0.998294440592348,0.318136602630332,0.40755557871986,1
14492,494141,SLC25A51P4,2.04441839941333,1.43151889033891,1.43409154627266,0.998206072729156,0.318179442329567,0.407582332832327,1
14493,10084,PQBP1,3.8614482103389,-1.13318309096332,1.13637363778451,-0.997192343508245,0.318671156650916,0.408184044163914,1
14494,5874,RAB27B,5.19612438081192,-0.982794993165692,0.985724817673627,-0.997027746024646,0.318751042395953,0.408258200016453,1
14495,642946,FLVCR1-DT,76.0694836584984,0.24305203165222,0.243795151362565,0.996951868377236,0.318787873269555,0.408277204510246,1
14496,23117,NPIPB3,2.36391439340558,-1.50621403567971,1.51143513441299,-0.996545601849263,0.318985121708163,0.408501641790173,1
14497,64582,GPR135,5.23192994509188,-0.962932936337793,0.968025421753495,-0.994739306116075,0.319863072168765,0.409597714819684,1
14498,9645,MICAL2,1743.76098033127,-0.0770729788361293,0.0775402286631417,-0.993974097896432,0.320235477924474,0.410046310676641,1
14499,100289388,KCTD21-AS1,2.48974632606486,1.28169251336939,1.29141487940227,0.992471539403835,0.320967556211824,0.410942568755636,1
14500,90806,ANGEL2,158.855944697756,0.170770670706586,0.172070383167088,0.992446623081908,0.320979705179742,0.410942568755636,1
14501,153339,TMEM167A,536.109242388409,-0.105923484169583,0.106787638974115,-0.991907726279615,0.321242539787191,0.411224856731017,1
14502,8844,KSR1,45.9009005000811,0.318676601944008,0.32127775949513,0.991903711121462,0.321244498616312,0.411224856731017,1
14503,55300,PI4K2B,116.327639789873,-0.203503009827907,0.205261636602893,-0.991432267597144,0.321474550591572,0.411490971328825,1
14504,163050,ZNF564,20.1411922884442,-0.476846971008878,0.481123602667049,-0.991111158059044,0.321631305132458,0.411663234175328,1
14505,35,ACADS,46.9050180014688,-0.316941593919327,0.319801326691622,-0.991057783274761,0.321657365687325,0.411668206592175,1
14506,2524,FUT2,18.2901903194513,-0.516647962714266,0.521381105152684,-0.990921914139884,0.321723710819097,0.41170379051248,1
14507,3352,HTR1D,30.289649539805,0.387623015487884,0.391178827305159,0.990910009517204,0.321729524292423,0.41170379051248,1
14508,56478,EIF4ENIF1,348.32985429737,0.128782184136824,0.130006086348302,0.990585808358238,0.321887870230624,0.411878027499401,1
14509,100422979,MIR4324,0.816563156314115,-2.3032917055254,2.32797863206384,-0.989395552777665,0.322469649555535,0.412594015738435,1
14510,4141,MARS1,1486.8521525516,-0.0805541973177377,0.0814256860799022,-0.989297127182824,0.322517789218805,0.412627170162502,1
14511,57161,PELI2,3.57605657763526,1.15576913284118,1.16859278198187,0.98902641763802,0.322650216622284,0.412768149774383,1
14512,4791,NFKB2,1605.15776484207,0.081760187729727,0.0826913880428904,0.98873884771797,0.322790930732865,0.412919710455135,1
14513,11198,SUPT16H,2280.42083069056,-0.0763342405606476,0.0772187203662847,-0.988545785252054,0.322885422775543,0.413012126259573,1
14514,10568,SLC34A2,4.49433791486257,1.03844747944678,1.05137125682782,0.987707693835919,0.323295825364808,0.41350859184734,1
14515,2630,GBAP1,3.14804176679162,-1.2625932247231,1.27847291990822,-0.98757916969703,0.323358792039365,0.41356063488934,1
14516,64114,TMBIM1,647.716440478833,-0.101539869596527,0.102826677078124,-0.987485665022325,0.323404606965747,0.4135907359956,1
14517,221395,ADGRF5,28.7374996321013,0.415594619774904,0.421008288905135,0.987141181604027,0.323573431633243,0.413778134934182,1
14518,3638,INSIG1,233.79662268923,-0.145682423818296,0.147642867080517,-0.986721720452969,0.323779078964307,0.414012592774031,1
14519,83903,HASPIN,91.9359252858445,-0.23671005701805,0.239974802354161,-0.986395466090257,0.323939089082045,0.414077068329349,1
14520,6522,SLC4A2,3370.94709167064,-0.0663868679304207,0.0673080029038471,-0.986314629261215,0.323978743135509,0.414077068329349,1
14521,100423037,MIR3176,0.681073819476132,2.58601902820195,2.62217983653102,0.986209638322551,0.324030250572099,0.414077068329349,1
14522,1262,CNGA4,0.681073819476132,2.58601902820195,2.62217983653102,0.986209638322551,0.324030250572099,0.414077068329349,1
14523,1834,DSPP,0.681073819476132,2.58601902820195,2.62217983653102,0.986209638322551,0.324030250572099,0.414077068329349,1
14524,219445,OR7E5P,0.681073819476132,2.58601902820195,2.62217983653102,0.986209638322551,0.324030250572099,0.414077068329349,1
14525,406888,MIRLET7F1,0.681073819476132,2.58601902820195,2.62217983653102,0.986209638322551,0.324030250572099,0.414077068329349,1
14526,55351,STK32B,0.681073819476132,2.58601902820195,2.62217983653102,0.986209638322551,0.324030250572099,0.414077068329349,1
14527,8671,SLC4A4,0.681073819476132,2.58601902820195,2.62217983653102,0.986209638322551,0.324030250572099,0.414077068329349,1
14528,5636,PRPSAP2,249.957714877794,0.143385141668424,0.145408441932913,0.986085400286297,0.324091207319586,0.414126457370649,1
14529,135458,HUS1B,2.94721385970692,1.17076346168018,1.1874563758049,0.985942292731886,0.324161431553989,0.414140265291586,1
14530,83744,ZNF484,40.8800613796609,-0.364566278692461,0.369909180828455,-0.985556178616524,0.324350950847259,0.414140265291586,1
14531,6919,TCEA2,161.844199422042,0.182822491075291,0.185538818237558,0.985359790538341,0.324447373158571,0.414140265291586,1
14532,100616262,MIR4701,0.680211462276102,2.58463828450154,2.62319835818284,0.985300359173746,0.324476556355023,0.414140265291586,1
14533,1297,COL9A1,0.680211462276102,2.58463828450154,2.62319835818284,0.985300359173746,0.324476556355023,0.414140265291586,1
14534,442590,SPDYE5,0.680211462276102,2.58463828450154,2.62319835818284,0.985300359173746,0.324476556355023,0.414140265291586,1
14535,5005,ORM2,0.680211462276102,2.58463828450154,2.62319835818284,0.985300359173746,0.324476556355023,0.414140265291586,1
14536,642517,AGAP9,0.680211462276102,2.58463828450154,2.62319835818284,0.985300359173746,0.324476556355023,0.414140265291586,1
14537,692207,SNORD91A,0.680211462276102,2.58463828450154,2.62319835818284,0.985300359173746,0.324476556355023,0.414140265291586,1
14538,100506050,LINC01005,0.67881836951803,2.58600153586692,2.62472849562851,0.985245346394459,0.324503571371009,0.414140265291586,1
14539,100506939,PRKG1-AS1,0.67881836951803,2.58600153586692,2.62472849562851,0.985245346394459,0.324503571371009,0.414140265291586,1
14540,135152,B3GAT2,0.67881836951803,2.58600153586692,2.62472849562851,0.985245346394459,0.324503571371009,0.414140265291586,1
14541,284615,ANKRD34A,0.67881836951803,2.58600153586692,2.62472849562851,0.985245346394459,0.324503571371009,0.414140265291586,1
14542,4105,MAGEA6,0.67881836951803,2.58600153586692,2.62472849562851,0.985245346394459,0.324503571371009,0.414140265291586,1
14543,56664,VTRNA1-1,0.67881836951803,2.58600153586692,2.62472849562851,0.985245346394459,0.324503571371009,0.414140265291586,1
14544,6374,CXCL5,0.67881836951803,2.58600153586692,2.62472849562851,0.985245346394459,0.324503571371009,0.414140265291586,1
14545,642623,UBTFL1,0.67881836951803,2.58600153586692,2.62472849562851,0.985245346394459,0.324503571371009,0.414140265291586,1
14546,7226,TRPM2,0.67881836951803,2.58600153586692,2.62472849562851,0.985245346394459,0.324503571371009,0.414140265291586,1
14547,100188953,LINC00092,0.677716434253213,2.58599297616178,2.62597857590939,0.984773067033204,0.324735552900907,0.414236982344015,1
14548,100506207,LOC100506207,0.677716434253213,2.58599297616178,2.62597857590939,0.984773067033204,0.324735552900907,0.414236982344015,1
14549,406902,MIR10A,0.677716434253213,2.58599297616178,2.62597857590939,0.984773067033204,0.324735552900907,0.414236982344015,1
14550,5565,PRKAB2,0.677716434253213,2.58599297616178,2.62597857590939,0.984773067033204,0.324735552900907,0.414236982344015,1
14551,653404,FOXD4L6,0.677716434253213,2.58599297616178,2.62597857590939,0.984773067033204,0.324735552900907,0.414236982344015,1
14552,79923,NANOG,0.677716434253213,2.58599297616178,2.62597857590939,0.984773067033204,0.324735552900907,0.414236982344015,1
14553,93655,ST7-OT3,0.677716434253213,2.58599297616178,2.62597857590939,0.984773067033204,0.324735552900907,0.414236982344015,1
14554,57554,LRRC7,0.677956012318,2.58461932962488,2.62575203615501,0.984334885410444,0.324950882283817,0.414426228271282,1
14555,729993,SHISA9,0.677956012318,2.58461932962488,2.62575203615501,0.984334885410444,0.324950882283817,0.414426228271282,1
14556,820,CAMP,0.677956012318,2.58461932962488,2.62575203615501,0.984334885410444,0.324950882283817,0.414426228271282,1
14557,100288485,MTRNR2L7,0.676854077053182,2.5846100541126,2.62700458413226,0.983862026630734,0.32518335678401,0.414637257733248,1
14558,100616231,MIR4519,0.676854077053182,2.5846100541126,2.62700458413226,0.983862026630734,0.32518335678401,0.414637257733248,1
14559,64092,SAMSN1,0.676854077053182,2.5846100541126,2.62700458413226,0.983862026630734,0.32518335678401,0.414637257733248,1
14560,80254,CEP63,143.155160089419,0.190930705749976,0.194089440369849,0.983725365924834,0.325250564286375,0.414694469465128,1
14561,7152,TOP1P2,10.4878452796242,0.617236535284688,0.627633853241563,0.983434102696699,0.325393832934027,0.414836245714794,1
14562,728431,ZC3H12A-DT,13.3036645936961,-0.573098481856824,0.582767498854253,-0.983408448452534,0.325406453894572,0.414836245714794,1
